Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,GWETTOP,T2M,Precipitations_mm,VPD
2022-01-06,30.5,-7.5,15.21,46.45,0.35,6.41,0.0,0.515
2022-01-06,30.5,-2.5,14.41,50.0,0.25,9.91,0.0,0.61
2022-01-06,31.5,-7.5,13.99,68.05,0.45,5.33,0.0,0.285
2022-01-06,31.5,-2.5,12.89,61.95,0.19,8.59,0.0,0.425
2022-01-06,32.5,-7.5,9.62,81.83,0.41,9.65,0.2,0.218
2022-01-06,32.5,-2.5,9.97,80.37,0.3,4.58,0.3,0.166
2022-01-06,33.5,-7.5,6.7,82.86,0.54,12.49,3.0,0.248
2022-01-06,33.5,-2.5,9.3,85.92,0.34,4.72,5.7,0.12
2022-01-06,34.5,-7.5,9.98,74.27,1.0,16.24,0.8,0.475
2022-01-06,34.5,-2.5,8.28,86.58,0.4,7.64,7.5,0.14
2022-01-06,35.5,-7.5,11.28,73.31,1.0,16.04,0.9,0.487
2022-01-06,35.5,-2.5,9.36,76.66,0.77,14.78,21.9,0.392
2022-01-07,27.5,-7.5,13.21,37.03,0.28,11.98,0.0,0.882
2022-01-07,27.5,-2.5,15.91,43.09,0.09,11.27,0.0,0.761
2022-01-07,28.5,-7.5,13.87,37.97,0.2,12.26,0.0,0.885
2022-01-07,28.5,-2.5,15.74,47.02,0.11,10.56,0.0,0.675
2022-01-07,29.5,-7.5,14.97,40.52,0.2,13.61,0.0,0.927
2022-01-07,29.5,-2.5,15.55,54.89,0.2,9.17,0.0,0.524
2022-01-07,30.5,-7.5,15.29,51.37,0.35,6.19,0.0,0.461
2022-01-07,30.5,-2.5,14.94,62.55,0.25,8.7,0.0,0.421
2022-01-07,31.5,-7.5,14.54,47.85,0.45,7.33,0.0,0.534
2022-01-07,31.5,-2.5,14.21,59.89,0.19,7.89,0.0,0.427
2022-01-07,32.5,-7.5,13.69,71.53,0.4,11.24,0.0,0.38
2022-01-07,32.5,-2.5,14.17,65.32,0.31,5.38,0.0,0.311
2022-01-07,33.5,-7.5,12.58,80.07,0.53,12.57,0.0,0.29
2022-01-07,33.5,-2.5,13.44,76.59,0.34,4.54,0.0,0.198
2022-01-07,34.5,-7.5,10.58,71.35,1.0,16.72,0.0,0.545
2022-01-07,34.5,-2.5,12.59,82.3,0.38,6.44,0.0,0.171
2022-01-07,35.5,-7.5,9.64,71.15,1.0,16.34,0.0,0.536
2022-01-07,35.5,-2.5,11.28,72.05,0.72,14.69,0.9,0.467
2022-01-08,27.5,-7.5,14.81,42.33,0.27,11.46,0.0,0.78
2022-01-08,27.5,-2.5,15.11,32.39,0.09,8.79,0.0,0.765
2022-01-08,28.5,-7.5,14.22,40.93,0.19,11.08,0.0,0.78
2022-01-08,28.5,-2.5,14.6,36.0,0.11,8.96,0.0,0.733
2022-01-08,29.5,-7.5,15.51,38.02,0.19,12.82,0.0,0.917
2022-01-08,29.5,-2.5,15.85,42.67,0.2,8.29,0.0,0.627
2022-01-08,30.5,-7.5,15.5,52.45,0.34,6.43,0.0,0.458
2022-01-08,30.5,-2.5,15.44,45.23,0.25,7.87,0.0,0.582
2022-01-08,31.5,-7.5,14.76,49.69,0.45,8.27,0.0,0.55
2022-01-08,31.5,-2.5,14.87,42.27,0.19,8.26,0.0,0.63
2022-01-08,32.5,-7.5,14.16,49.38,0.4,12.84,0.0,0.75
2022-01-08,32.5,-2.5,14.78,51.73,0.3,4.25,0.0,0.4
2022-01-08,33.5,-7.5,13.59,71.72,0.53,12.76,0.0,0.417
2022-01-08,33.5,-2.5,14.03,48.14,0.34,5.42,0.0,0.466
2022-01-08,34.5,-7.5,13.09,70.61,1.0,16.8,0.0,0.562
2022-01-08,34.5,-2.5,12.72,57.68,0.37,7.17,0.0,0.429
2022-01-08,35.5,-7.5,12.52,71.1,1.0,16.98,0.0,0.559
2022-01-08,35.5,-2.5,12.01,66.07,0.72,14.5,0.0,0.56
2022-01-09,27.5,-7.5,16.42,35.07,0.27,8.92,0.0,0.741
2022-01-09,27.5,-2.5,16.22,32.05,0.09,8.52,0.0,0.755
2022-01-09,28.5,-7.5,16.19,31.42,0.19,10.07,0.0,0.846
2022-01-09,28.5,-2.5,16.7,28.51,0.11,9.94,0.0,0.874
2022-01-09,29.5,-7.5,16.15,28.89,0.19,13.0,0.0,1.065
2022-01-09,29.5,-2.5,16.42,26.29,0.19,10.14,0.0,0.914
2022-01-09,30.5,-7.5,16.29,33.5,0.34,7.47,0.0,0.688
2022-01-09,30.5,-2.5,15.92,28.0,0.24,8.99,0.0,0.826
2022-01-09,31.5,-7.5,15.28,33.14,0.44,9.44,0.0,0.791
2022-01-09,31.5,-2.5,15.27,23.07,0.18,9.25,0.0,0.898
2022-01-09,32.5,-7.5,14.37,39.5,0.4,12.86,0.0,0.898
2022-01-09,32.5,-2.5,15.36,30.06,0.3,5.94,0.0,0.651
2022-01-09,33.5,-7.5,13.84,70.95,0.52,13.35,0.0,0.445
2022-01-09,33.5,-2.5,14.67,34.1,0.33,6.01,0.0,0.617
2022-01-09,34.5,-7.5,13.15,70.65,1.0,16.84,0.0,0.563
2022-01-09,34.5,-2.5,13.04,37.45,0.36,8.58,0.0,0.698
2022-01-09,35.5,-7.5,12.73,72.72,1.0,15.86,0.0,0.492
2022-01-09,35.5,-2.5,12.23,73.77,0.72,16.06,0.0,0.479
2022-01-10,27.5,-7.5,10.46,27.66,0.26,9.7,0.0,0.871
2022-01-10,27.5,-2.5,11.08,21.32,0.09,11.15,0.0,1.043
2022-01-10,28.5,-7.5,11.16,21.91,0.19,10.73,0.1,1.007
2022-01-10,28.5,-2.5,12.6,19.38,0.11,11.08,0.0,1.064
2022-01-10,29.5,-7.5,11.61,19.58,0.18,12.88,0.0,1.195
2022-01-10,29.5,-2.5,15.27,21.74,0.19,10.61,0.0,1.001
2022-01-10,30.5,-7.5,12.02,19.34,0.33,7.18,0.0,0.818
2022-01-10,30.5,-2.5,15.44,27.56,0.24,9.87,0.0,0.882
2022-01-10,31.5,-7.5,12.13,23.32,0.43,10.03,0.0,0.943
2022-01-10,31.5,-2.5,15.21,27.16,0.18,11.31,0.0,0.976
2022-01-10,32.5,-7.5,12.5,44.74,0.4,11.86,0.0,0.768
2022-01-10,32.5,-2.5,14.78,40.35,0.29,9.05,0.0,0.687
2022-01-10,33.5,-7.5,11.17,80.33,0.52,12.8,0.0,0.291
2022-01-10,33.5,-2.5,14.05,51.93,0.33,8.56,0.0,0.536
2022-01-10,34.5,-7.5,4.88,79.46,1.0,16.62,0.1,0.389
2022-01-10,34.5,-2.5,12.63,62.41,0.36,10.21,0.0,0.468
2022-01-10,35.5,-7.5,4.16,82.19,1.0,16.41,0.1,0.332
2022-01-10,35.5,-2.5,11.52,84.58,0.72,16.01,0.0,0.281
2022-01-11,27.5,-7.5,12.22,33.03,0.26,13.25,0.9,1.02
2022-01-11,27.5,-2.5,8.36,22.26,0.09,11.98,0.0,1.089
2022-01-11,28.5,-7.5,12.14,25.6,0.18,11.98,0.1,1.042
2022-01-11,28.5,-2.5,6.94,37.84,0.11,10.99,0.0,0.815
2022-01-11,29.5,-7.5,11.53,17.46,0.2,14.3,0.0,1.345
2022-01-11,29.5,-2.5,9.49,52.42,0.18,10.18,0.0,0.591
2022-01-11,30.5,-7.5,10.5,23.55,0.33,7.38,0.0,0.786
2022-01-11,30.5,-2.5,8.71,57.87,0.23,11.2,0.0,0.56
2022-01-11,31.5,-7.5,11.76,41.33,0.49,8.92,0.0,0.67
2022-01-11,31.5,-2.5,10.82,64.15,0.18,11.28,0.0,0.479
2022-01-11,32.5,-7.5,10.96,85.78,0.45,11.84,0.0,0.197
2022-01-11,32.5,-2.5,10.3,70.76,0.29,9.0,0.0,0.336
2022-01-11,33.5,-7.5,6.71,86.11,0.53,15.12,0.0,0.239
2022-01-11,33.5,-2.5,11.86,78.0,0.33,7.46,0.0,0.227
2022-01-11,34.5,-7.5,7.33,82.06,1.0,17.65,0.1,0.362
2022-01-11,34.5,-2.5,11.66,81.36,0.37,10.31,0.0,0.234
2022-01-11,35.5,-7.5,9.09,83.19,1.0,17.18,0.0,0.329
2022-01-11,35.5,-2.5,10.12,83.74,0.72,15.81,0.0,0.292
2022-01-12,27.5,-7.5,16.05,37.51,0.25,12.2,0.0,0.888
2022-01-12,27.5,-2.5,14.29,58.99,0.09,11.33,0.0,0.55
2022-01-12,28.5,-7.5,15.47,39.96,0.18,12.04,0.0,0.844
2022-01-12,28.5,-2.5,13.8,52.77,0.11,11.57,0.0,0.644
2022-01-12,29.5,-7.5,15.19,39.64,0.22,12.8,0.0,0.892
2022-01-12,29.5,-2.5,14.68,55.42,0.18,10.34,0.0,0.56
2022-01-12,30.5,-7.5,15.37,53.13,0.32,5.45,0.0,0.422
2022-01-12,30.5,-2.5,14.5,63.82,0.23,9.79,0.0,0.438
2022-01-12,31.5,-7.5,14.65,52.1,0.48,8.01,0.0,0.514
2022-01-12,31.5,-2.5,12.58,70.53,0.18,9.47,0.0,0.349
2022-01-12,32.5,-7.5,13.49,62.11,0.44,13.49,0.0,0.586
2022-01-12,32.5,-2.5,10.76,78.3,0.29,7.0,0.0,0.217
2022-01-12,33.5,-7.5,12.7,82.8,0.52,14.74,0.0,0.288
2022-01-12,33.5,-2.5,13.82,69.28,0.33,6.58,0.0,0.299
2022-01-12,34.5,-7.5,12.75,77.41,1.0,17.14,0.0,0.442
2022-01-12,34.5,-2.5,12.98,59.26,0.36,7.45,0.0,0.421
2022-01-12,35.5,-7.5,12.29,75.35,1.0,16.65,0.0,0.467
2022-01-12,35.5,-2.5,12.15,64.64,0.72,14.32,0.0,0.577
2022-01-13,27.5,-7.5,14.23,44.06,0.24,12.35,0.0,0.803
2022-01-13,27.5,-2.5,15.08,37.48,0.09,10.05,0.0,0.77
2022-01-13,28.5,-7.5,13.66,42.35,0.18,11.6,0.0,0.787
2022-01-13,28.5,-2.5,14.56,41.38,0.11,9.67,0.0,0.704
2022-01-13,29.5,-7.5,14.54,47.62,0.24,12.23,0.0,0.746
2022-01-13,29.5,-2.5,15.04,45.82,0.18,8.5,0.0,0.601
2022-01-13,30.5,-7.5,14.4,68.1,0.33,4.92,0.0,0.277
2022-01-13,30.5,-2.5,14.82,48.73,0.23,8.13,0.0,0.555
2022-01-13,31.5,-7.5,14.1,67.33,0.48,8.11,0.0,0.353
2022-01-13,31.5,-2.5,13.47,48.17,0.18,8.57,0.0,0.578
2022-01-13,32.5,-7.5,13.61,55.3,0.41,13.39,0.0,0.687
2022-01-13,32.5,-2.5,12.78,72.61,0.29,5.76,0.0,0.252
2022-01-13,33.5,-7.5,13.02,71.32,0.52,14.72,0.0,0.48
2022-01-13,33.5,-2.5,13.05,71.63,0.33,5.6,0.0,0.258
2022-01-13,34.5,-7.5,12.84,69.31,1.0,16.74,0.0,0.585
2022-01-13,34.5,-2.5,12.64,46.15,0.36,6.89,0.0,0.535
2022-01-13,35.5,-7.5,12.43,72.2,1.0,16.71,0.0,0.529
2022-01-13,35.5,-2.5,11.74,70.19,0.71,13.8,0.0,0.47
2022-01-14,27.5,-7.5,15.44,36.0,0.24,10.81,0.0,0.83
2022-01-14,27.5,-2.5,13.05,44.44,0.09,8.28,0.0,0.607
2022-01-14,28.5,-7.5,14.25,38.99,0.18,10.32,0.0,0.765
2022-01-14,28.5,-2.5,12.66,46.29,0.11,8.13,0.0,0.581
2022-01-14,29.5,-7.5,15.4,42.35,0.24,11.27,0.0,0.77
2022-01-14,29.5,-2.5,15.04,48.52,0.18,6.98,0.0,0.515
2022-01-14,30.5,-7.5,14.23,60.93,0.45,4.52,0.0,0.33
2022-01-14,30.5,-2.5,15.23,49.93,0.23,6.58,0.0,0.487
2022-01-14,31.5,-7.5,13.66,62.19,0.48,7.73,0.0,0.398
2022-01-14,31.5,-2.5,14.75,47.29,0.18,7.01,0.0,0.528
2022-01-14,32.5,-7.5,13.63,48.68,0.41,14.14,0.0,0.828
2022-01-14,32.5,-2.5,14.4,54.36,0.29,4.45,0.0,0.383
2022-01-14,33.5,-7.5,13.1,64.12,0.52,15.37,0.0,0.627
2022-01-14,33.5,-2.5,13.7,56.47,0.33,5.92,0.0,0.405
2022-01-14,34.5,-7.5,12.4,70.56,1.0,16.81,0.0,0.564
2022-01-14,34.5,-2.5,12.81,58.26,0.36,8.1,0.0,0.451
2022-01-14,35.5,-7.5,12.47,71.63,1.0,16.7,0.0,0.539
2022-01-14,35.5,-2.5,11.58,71.86,0.71,14.26,0.0,0.457
2022-01-15,27.5,-7.5,16.17,38.68,0.23,8.99,0.0,0.703
2022-01-15,27.5,-2.5,14.7,59.98,0.09,7.97,0.0,0.428
2022-01-15,28.5,-7.5,15.53,40.72,0.18,8.93,0.0,0.677
2022-01-15,28.5,-2.5,14.49,60.77,0.11,7.7,0.0,0.412
2022-01-15,29.5,-7.5,15.61,41.67,0.24,10.32,0.0,0.732
2022-01-15,29.5,-2.5,15.57,59.34,0.18,6.66,0.0,0.398
2022-01-15,30.5,-7.5,15.48,59.22,0.52,3.82,0.0,0.327
2022-01-15,30.5,-2.5,15.27,53.88,0.22,6.62,0.0,0.45
2022-01-15,31.5,-7.5,14.58,55.45,0.47,7.69,0.0,0.468
2022-01-15,31.5,-2.5,14.79,46.56,0.18,7.37,0.0,0.549
2022-01-15,32.5,-7.5,13.83,53.44,0.41,13.05,0.0,0.7
2022-01-15,32.5,-2.5,14.53,56.19,0.29,4.79,0.0,0.377
2022-01-15,33.5,-7.5,13.1,68.33,0.52,14.35,0.0,0.518
2022-01-15,33.5,-2.5,13.9,59.74,0.33,6.08,0.0,0.379
2022-01-15,34.5,-7.5,11.31,78.27,1.0,17.4,0.0,0.432
2022-01-15,34.5,-2.5,12.75,72.13,0.36,7.69,0.0,0.293
2022-01-15,35.5,-7.5,8.49,75.55,1.0,17.0,0.0,0.474
2022-01-15,35.5,-2.5,11.14,75.2,0.71,14.74,1.0,0.416
2022-01-16,27.5,-7.5,16.72,48.79,0.23,8.9,0.0,0.584
2022-01-16,27.5,-2.5,16.73,60.93,0.09,8.66,0.0,0.438
2022-01-16,28.5,-7.5,16.02,47.75,0.18,8.98,0.0,0.599
2022-01-16,28.5,-2.5,16.12,63.01,0.11,8.46,0.0,0.409
2022-01-16,29.5,-7.5,15.81,41.69,0.23,10.82,0.0,0.756
2022-01-16,29.5,-2.5,15.93,62.85,0.17,7.8,0.0,0.393
2022-01-16,30.5,-7.5,15.96,54.86,0.5,4.34,0.0,0.376
2022-01-16,30.5,-2.5,15.26,52.63,0.22,8.27,0.0,0.518
2022-01-16,31.5,-7.5,15.13,50.45,0.46,7.58,0.0,0.517
2022-01-16,31.5,-2.5,14.86,44.89,0.17,9.38,0.0,0.649
2022-01-16,32.5,-7.5,13.98,49.76,0.4,12.96,0.0,0.75
2022-01-16,32.5,-2.5,14.56,62.68,0.28,6.37,0.0,0.358
2022-01-16,33.5,-7.5,13.56,72.79,0.51,14.24,0.0,0.442
2022-01-16,33.5,-2.5,14.06,72.33,0.33,5.49,0.0,0.25
2022-01-16,34.5,-7.5,12.85,80.67,1.0,17.3,0.0,0.382
2022-01-16,34.5,-2.5,12.94,70.37,0.36,7.82,0.0,0.314
2022-01-16,35.5,-7.5,12.43,76.89,1.0,17.27,0.0,0.456
2022-01-16,35.5,-2.5,11.66,71.29,0.71,14.61,0.0,0.477
2022-01-17,27.5,-7.5,13.3,41.55,0.23,10.02,0.0,0.719
2022-01-17,27.5,-2.5,16.07,44.23,0.09,9.28,0.0,0.652
2022-01-17,28.5,-7.5,12.47,44.36,0.18,9.69,0.0,0.669
2022-01-17,28.5,-2.5,13.66,48.33,0.11,9.18,0.0,0.6
2022-01-17,29.5,-7.5,11.65,41.62,0.23,11.13,0.0,0.773
2022-01-17,29.5,-2.5,14.83,52.81,0.17,8.4,0.0,0.52
2022-01-17,30.5,-7.5,12.42,57.32,0.5,4.25,0.0,0.353
2022-01-17,30.5,-2.5,14.92,51.61,0.22,8.76,0.0,0.547
2022-01-17,31.5,-7.5,11.24,50.03,0.46,7.37,0.0,0.513
2022-01-17,31.5,-2.5,14.83,47.32,0.17,9.11,0.0,0.609
2022-01-17,32.5,-7.5,11.03,51.66,0.4,12.86,0.0,0.717
2022-01-17,32.5,-2.5,14.86,55.37,0.28,6.45,0.0,0.431
2022-01-17,33.5,-7.5,11.35,72.59,0.52,13.69,0.0,0.429
2022-01-17,33.5,-2.5,14.43,61.33,0.33,5.93,0.0,0.36
2022-01-17,34.5,-7.5,12.08,72.43,1.0,16.51,0.0,0.518
2022-01-17,34.5,-2.5,13.26,59.84,0.36,7.11,0.0,0.405
2022-01-17,35.5,-7.5,12.03,75.76,1.0,16.58,0.0,0.457
2022-01-17,35.5,-2.5,12.4,72.7,0.71,14.16,0.0,0.441
2022-01-18,27.5,-7.5,9.49,35.57,0.22,10.72,0.4,0.83
2022-01-18,27.5,-2.5,7.37,40.58,0.09,8.24,0.0,0.648
2022-01-18,28.5,-7.5,9.93,37.94,0.17,10.63,0.4,0.795
2022-01-18,28.5,-2.5,7.37,42.67,0.11,8.4,0.0,0.632
2022-01-18,29.5,-7.5,9.08,39.29,0.22,11.68,0.1,0.834
2022-01-18,29.5,-2.5,8.18,46.73,0.17,7.7,0.0,0.56
2022-01-18,30.5,-7.5,8.6,66.75,0.5,3.08,1.1,0.253
2022-01-18,30.5,-2.5,8.81,48.95,0.22,7.81,0.0,0.541
2022-01-18,31.5,-7.5,10.44,59.62,0.46,5.66,0.0,0.369
2022-01-18,31.5,-2.5,10.66,50.52,0.17,7.81,0.0,0.524
2022-01-18,32.5,-7.5,9.78,57.47,0.41,11.58,0.0,0.58
2022-01-18,32.5,-2.5,13.53,57.3,0.28,4.72,0.0,0.365
2022-01-18,33.5,-7.5,6.93,77.77,0.52,13.47,0.0,0.343
2022-01-18,33.5,-2.5,14.05,49.83,0.33,6.72,0.0,0.493
2022-01-18,34.5,-7.5,6.69,70.91,1.0,17.41,0.0,0.578
2022-01-18,34.5,-2.5,12.9,54.0,0.36,7.57,0.0,0.479
2022-01-18,35.5,-7.5,10.19,73.04,1.0,16.91,0.0,0.519
2022-01-18,35.5,-2.5,11.15,71.41,0.7,14.13,0.0,0.461
2022-01-19,27.5,-7.5,14.64,34.65,0.22,9.66,0.0,0.784
2022-01-19,27.5,-2.5,16.46,44.35,0.09,9.22,0.0,0.648
2022-01-19,28.5,-7.5,12.08,35.93,0.17,9.45,0.0,0.758
2022-01-19,28.5,-2.5,16.31,45.01,0.11,9.37,0.0,0.647
2022-01-19,29.5,-7.5,13.37,38.46,0.22,10.83,0.0,0.799
2022-01-19,29.5,-2.5,15.58,46.51,0.17,7.97,0.0,0.573
2022-01-19,30.5,-7.5,15.0,64.36,0.5,3.4,0.0,0.278
2022-01-19,30.5,-2.5,13.93,45.76,0.21,7.19,0.0,0.551
2022-01-19,31.5,-7.5,14.79,54.85,0.46,7.4,0.0,0.465
2022-01-19,31.5,-2.5,14.54,39.97,0.17,7.32,0.0,0.615
2022-01-19,32.5,-7.5,14.3,53.15,0.4,12.63,0.0,0.685
2022-01-19,32.5,-2.5,14.92,53.15,0.27,3.81,0.0,0.376
2022-01-19,33.5,-7.5,13.56,75.18,0.52,13.84,0.0,0.393
2022-01-19,33.5,-2.5,14.06,50.94,0.33,5.86,0.0,0.454
2022-01-19,34.5,-7.5,13.32,72.59,1.0,16.92,0.0,0.528
2022-01-19,34.5,-2.5,12.75,61.91,0.36,7.57,0.0,0.397
2022-01-19,35.5,-7.5,13.02,77.59,1.0,16.26,0.0,0.414
2022-01-19,35.5,-2.5,11.65,74.49,0.7,13.86,0.0,0.404
2022-01-20,27.5,-7.5,14.6,38.39,0.21,10.75,0.0,0.795
2022-01-20,27.5,-2.5,16.5,47.22,0.09,10.45,0.0,0.668
2022-01-20,28.5,-7.5,11.81,38.06,0.17,10.34,0.0,0.778
2022-01-20,28.5,-2.5,16.41,49.19,0.11,10.36,0.0,0.639
2022-01-20,29.5,-7.5,12.36,33.47,0.21,11.01,0.0,0.874
2022-01-20,29.5,-2.5,16.24,51.72,0.17,9.11,0.0,0.558
2022-01-20,30.5,-7.5,12.78,54.25,0.5,4.23,0.0,0.378
2022-01-20,30.5,-2.5,15.77,50.36,0.21,7.84,0.0,0.527
2022-01-20,31.5,-7.5,12.57,54.75,0.46,8.09,0.0,0.488
2022-01-20,31.5,-2.5,15.28,41.64,0.17,7.82,0.0,0.618
2022-01-20,32.5,-7.5,12.07,52.55,0.4,13.05,0.0,0.713
2022-01-20,32.5,-2.5,15.02,45.74,0.27,4.31,0.0,0.451
2022-01-20,33.5,-7.5,13.02,69.54,0.51,13.72,0.0,0.478
2022-01-20,33.5,-2.5,14.44,46.24,0.33,6.04,0.0,0.504
2022-01-20,34.5,-7.5,13.28,74.89,1.0,16.15,0.0,0.461
2022-01-20,34.5,-2.5,12.99,68.88,0.36,7.53,0.0,0.323
2022-01-20,35.5,-7.5,12.69,78.02,1.0,15.76,0.0,0.394
2022-01-20,35.5,-2.5,9.06,78.06,0.69,13.95,0.7,0.35
2022-01-21,27.5,-7.5,14.98,33.48,0.21,12.87,0.0,0.988
2022-01-21,27.5,-2.5,16.68,37.14,0.09,11.88,0.0,0.875
2022-01-21,28.5,-7.5,14.78,34.47,0.17,12.36,0.0,0.941
2022-01-21,28.5,-2.5,16.44,40.57,0.11,11.66,0.0,0.815
2022-01-21,29.5,-7.5,14.15,33.44,0.21,13.79,0.0,1.05
2022-01-21,29.5,-2.5,16.04,40.15,0.16,11.33,0.0,0.803
2022-01-21,30.5,-7.5,14.25,54.84,0.5,7.26,0.0,0.461
2022-01-21,30.5,-2.5,15.79,42.55,0.21,10.44,0.0,0.727
2022-01-21,31.5,-7.5,13.8,50.33,0.46,9.38,0.0,0.585
2022-01-21,31.5,-2.5,15.41,41.6,0.17,9.35,0.0,0.686
2022-01-21,32.5,-7.5,14.5,45.82,0.4,13.85,0.0,0.858
2022-01-21,32.5,-2.5,15.23,50.95,0.27,5.78,0.0,0.452
2022-01-21,33.5,-7.5,14.12,71.78,0.51,13.35,0.0,0.432
2022-01-21,33.5,-2.5,14.59,61.79,0.32,4.4,0.0,0.32
2022-01-21,34.5,-7.5,13.55,75.36,1.0,16.37,0.0,0.459
2022-01-21,34.5,-2.5,13.04,74.06,0.36,7.13,0.0,0.262
2022-01-21,35.5,-7.5,12.65,73.22,1.0,16.3,0.0,0.496
2022-01-21,35.5,-2.5,11.29,76.02,0.69,13.62,0.4,0.374
2022-01-22,27.5,-7.5,9.73,40.96,0.21,17.1,0.5,1.151
2022-01-22,27.5,-2.5,16.52,33.94,0.09,12.93,0.0,0.985
2022-01-22,28.5,-7.5,7.96,40.97,0.17,15.86,0.0,1.064
2022-01-22,28.5,-2.5,16.15,36.47,0.11,12.49,0.0,0.92
2022-01-22,29.5,-7.5,7.98,40.07,0.21,15.89,0.2,1.082
2022-01-22,29.5,-2.5,15.63,36.51,0.16,11.83,0.0,0.881
2022-01-22,30.5,-7.5,10.26,66.46,0.5,7.48,0.3,0.347
2022-01-22,30.5,-2.5,15.5,36.23,0.2,11.02,0.0,0.838
2022-01-22,31.5,-7.5,10.45,55.25,0.46,10.76,0.0,0.578
2022-01-22,31.5,-2.5,15.04,41.54,0.17,9.7,0.0,0.704
2022-01-22,32.5,-7.5,10.27,46.16,0.4,16.33,0.2,1.0
2022-01-22,32.5,-2.5,14.96,48.43,0.26,6.53,0.0,0.5
2022-01-22,33.5,-7.5,11.26,53.51,0.51,16.76,0.1,0.887
2022-01-22,33.5,-2.5,14.51,53.15,0.32,6.93,0.0,0.467
2022-01-22,34.5,-7.5,11.86,67.25,1.0,17.57,0.0,0.658
2022-01-22,34.5,-2.5,13.54,54.72,0.36,8.4,0.0,0.499
2022-01-22,35.5,-7.5,11.84,77.78,1.0,16.75,0.0,0.424
2022-01-22,35.5,-2.5,12.69,73.78,0.67,14.22,0.0,0.425
2022-01-23,27.5,-7.5,14.96,26.1,0.2,16.47,0.0,1.385
2022-01-23,27.5,-2.5,16.67,32.06,0.09,13.09,0.0,1.024
2022-01-23,28.5,-7.5,13.9,28.98,0.17,15.66,0.0,1.264
2022-01-23,28.5,-2.5,16.09,34.08,0.11,12.76,0.0,0.972
2022-01-23,29.5,-7.5,13.21,35.07,0.2,15.75,0.0,1.162
2022-01-23,29.5,-2.5,14.64,34.96,0.16,12.37,0.0,0.935
2022-01-23,30.5,-7.5,12.92,58.4,0.49,7.38,0.7,0.428
2022-01-23,30.5,-2.5,13.07,39.15,0.21,11.19,0.0,0.809
2022-01-23,31.5,-7.5,13.3,53.48,0.45,11.65,0.1,0.638
2022-01-23,31.5,-2.5,12.73,69.69,0.29,8.12,0.0,0.328
2022-01-23,32.5,-7.5,11.62,59.55,0.4,16.0,0.0,0.735
2022-01-23,32.5,-2.5,10.59,81.99,0.27,6.09,1.1,0.169
2022-01-23,33.5,-7.5,11.41,71.01,0.51,16.8,0.0,0.555
2022-01-23,33.5,-2.5,8.87,82.58,0.34,7.36,1.6,0.179
2022-01-23,34.5,-7.5,10.14,86.77,1.0,17.99,0.0,0.273
2022-01-23,34.5,-2.5,9.89,71.67,0.36,8.69,0.2,0.318
2022-01-23,35.5,-7.5,9.87,88.6,1.0,17.34,0.0,0.226
2022-01-23,35.5,-2.5,8.96,74.05,0.66,14.74,0.0,0.435
2022-01-24,27.5,-7.5,16.63,33.77,0.2,15.82,0.0,1.19
2022-01-24,27.5,-2.5,16.19,27.77,0.09,14.49,0.0,1.192
2022-01-24,28.5,-7.5,16.2,37.41,0.17,15.59,0.0,1.109
2022-01-24,28.5,-2.5,15.39,34.47,0.1,13.62,0.0,1.022
2022-01-24,29.5,-7.5,15.83,32.92,0.2,15.88,0.0,1.21
2022-01-24,29.5,-2.5,15.11,36.96,0.16,12.56,0.0,0.917
2022-01-24,30.5,-7.5,15.52,53.74,0.49,7.73,0.0,0.487
2022-01-24,30.5,-2.5,14.58,37.6,0.21,11.51,0.0,0.847
2022-01-24,31.5,-7.5,14.26,63.09,0.45,9.2,0.4,0.429
2022-01-24,31.5,-2.5,14.57,49.38,0.31,9.69,0.0,0.609
2022-01-24,32.5,-7.5,11.82,79.25,0.4,13.48,0.0,0.321
2022-01-24,32.5,-2.5,13.6,52.83,0.27,7.95,0.0,0.504
2022-01-24,33.5,-7.5,11.39,80.52,0.51,15.13,1.0,0.335
2022-01-24,33.5,-2.5,11.35,69.16,0.34,8.2,0.1,0.335
2022-01-24,34.5,-7.5,10.84,81.34,1.0,17.18,2.6,0.366
2022-01-24,34.5,-2.5,9.07,79.8,0.36,9.38,8.5,0.238
2022-01-24,35.5,-7.5,9.2,84.57,1.0,16.9,3.1,0.297
2022-01-24,35.5,-2.5,7.76,78.39,0.66,14.67,0.5,0.361
2022-01-25,27.5,-7.5,17.21,61.01,0.19,14.73,0.0,0.653
2022-01-25,27.5,-2.5,10.88,25.68,0.09,15.6,0.0,1.317
2022-01-25,28.5,-7.5,16.69,57.86,0.17,14.47,0.0,0.694
2022-01-25,28.5,-2.5,9.13,27.16,0.1,14.87,0.0,1.232
2022-01-25,29.5,-7.5,15.29,42.36,0.19,16.56,1.9,1.086
2022-01-25,29.5,-2.5,9.19,30.52,0.15,13.04,1.0,1.043
2022-01-25,30.5,-7.5,11.29,74.95,0.5,5.59,1.7,0.228
2022-01-25,30.5,-2.5,8.72,38.26,0.21,11.26,1.4,0.825
2022-01-25,31.5,-7.5,10.72,79.67,0.48,7.29,7.3,0.208
2022-01-25,31.5,-2.5,9.13,46.29,0.3,9.38,0.4,0.633
2022-01-25,32.5,-7.5,9.93,78.99,0.43,12.66,3.3,0.308
2022-01-25,32.5,-2.5,11.43,49.98,0.27,7.2,0.3,0.508
